customer_id,churn,churn_label,churn_probability,churn_prediction,prediction_label,risk_level,recency,frequency,monetary,avg_basket,n_distinct_products,tenure_days,n_cancellations,cancellation_rate,segment_rfm,kmeans_cluster
18176.0,1,Churné,0.6630799301617034,1,Risque churn,2 - Risque moyen,167,1,476.35,476.35,30,167,1,1.0,Prometteurs,0
17128.0,1,Churné,0.6870565425372811,1,Risque churn,2 - Risque moyen,143,1,157.09,157.09,14,143,0,0.0,Prometteurs,0
15213.0,1,Churné,0.4384360438148188,0,Va rester,2 - Risque moyen,127,2,328.35,164.17,22,138,1,0.5,Besoin d'Attention,0
16882.0,0,Actif,0.3722837199933195,0,Va rester,3 - Risque faible,48,2,215.7,107.85,15,126,0,0.0,Potentiellement Fidèles,0
16897.0,1,Churné,0.3949733031554084,0,Va rester,3 - Risque faible,108,2,289.78,144.89,37,122,1,0.5,Besoin d'Attention,0
15940.0,1,Churné,0.612045934262542,1,Risque churn,2 - Risque moyen,120,1,35.8,35.8,1,120,2,2.0,Prometteurs,0
14188.0,0,Actif,0.3294767980407037,0,Va rester,3 - Risque faible,23,2,760.9,380.45,17,119,0,0.0,Potentiellement Fidèles,0
12834.0,1,Churné,0.6161977443085083,1,Risque churn,2 - Risque moyen,91,1,312.38,312.38,18,91,0,0.0,Prometteurs,0
14473.0,0,Actif,0.637955669272481,1,Risque churn,2 - Risque moyen,91,1,85.0,85.0,1,91,0,0.0,Prometteurs,0
15643.0,0,Actif,0.6110306527471249,1,Risque churn,2 - Risque moyen,91,1,337.1,337.1,23,91,0,0.0,Prometteurs,0
15019.0,1,Churné,0.5557047874258149,1,Risque churn,2 - Risque moyen,75,1,266.0,266.0,64,75,0,0.0,Prometteurs,0
15703.0,1,Churné,0.6079870587837335,1,Risque churn,2 - Risque moyen,73,1,211.5,211.5,5,73,0,0.0,Prometteurs,0
14232.0,0,Actif,0.5208843418068485,1,Risque churn,2 - Risque moyen,73,1,693.18,693.18,47,73,1,1.0,Prometteurs,0
13731.0,1,Churné,0.30576230248305664,0,Va rester,3 - Risque faible,28,2,610.59,305.29,36,55,0,0.0,Potentiellement Fidèles,0
15460.0,1,Churné,0.6771668780915033,1,Risque churn,2 - Risque moyen,163,1,216.76,216.76,53,163,0,0.0,Prometteurs,0
18233.0,1,Churné,0.6789787132195698,1,Risque churn,2 - Risque moyen,134,1,440.0,440.0,1,134,0,0.0,Prometteurs,0
14428.0,0,Actif,0.3450059423693599,0,Va rester,3 - Risque faible,48,2,330.62,165.31,25,134,1,0.5,Potentiellement Fidèles,0
14090.0,1,Churné,0.688230149478253,1,Risque churn,2 - Risque moyen,133,1,76.32,76.32,1,133,0,0.0,Prometteurs,0
14779.0,1,Churné,0.3732477656286478,0,Va rester,3 - Risque faible,89,3,386.15,128.72,40,132,0,0.0,Potentiellement Fidèles,0
13932.0,1,Churné,0.6331067245544895,1,Risque churn,2 - Risque moyen,103,1,307.4,307.4,16,103,0,0.0,Prometteurs,0
14520.0,1,Churné,0.6453415575284487,1,Risque churn,2 - Risque moyen,99,1,165.0,165.0,1,99,0,0.0,Prometteurs,0
18114.0,1,Churné,0.6204145432011084,1,Risque churn,2 - Risque moyen,99,1,220.1,220.1,28,99,0,0.0,Prometteurs,0
16394.0,0,Actif,0.32007542609051337,0,Va rester,3 - Risque faible,57,2,619.3,309.65,47,98,1,0.5,Potentiellement Fidèles,0
13149.0,0,Actif,0.6229982127248577,1,Risque churn,2 - Risque moyen,98,1,376.74,376.74,18,98,0,0.0,Prometteurs,0
13636.0,0,Actif,0.33214757896558,0,Va rester,3 - Risque faible,61,3,541.45,180.48,32,94,1,0.3333,Potentiellement Fidèles,0
15806.0,0,Actif,0.6107368111250081,1,Risque churn,2 - Risque moyen,85,1,300.36,300.36,16,85,0,0.0,Prometteurs,0
15206.0,0,Actif,0.6313558490265575,1,Risque churn,2 - Risque moyen,84,1,17.7,17.7,1,84,0,0.0,Prometteurs,0
17164.0,0,Actif,0.30124325824221937,0,Va rester,3 - Risque faible,21,2,943.22,471.61,49,82,0,0.0,Potentiellement Fidèles,0
13716.0,1,Churné,0.6025165411247909,1,Risque churn,2 - Risque moyen,78,1,138.28,138.28,21,78,0,0.0,Prometteurs,0
16152.0,1,Churné,0.5392447401667313,1,Risque churn,2 - Risque moyen,77,1,1829.04,1829.04,29,77,0,0.0,Prometteurs,0
13358.0,1,Churné,0.5844813699004605,1,Risque churn,2 - Risque moyen,77,1,439.03,439.03,29,77,0,0.0,Prometteurs,0
13185.0,1,Churné,0.6196887282131288,1,Risque churn,2 - Risque moyen,76,1,71.4,71.4,1,76,0,0.0,Prometteurs,0
15433.0,1,Churné,0.31041950879007124,0,Va rester,3 - Risque faible,22,2,533.3,266.65,40,76,0,0.0,Potentiellement Fidèles,0
17102.0,1,Churné,0.613552557313702,1,Risque churn,2 - Risque moyen,70,1,25.5,25.5,1,70,0,0.0,Prometteurs,0
14536.0,1,Churné,0.5912797987033298,1,Risque churn,2 - Risque moyen,68,1,171.8,171.8,18,68,0,0.0,Prometteurs,0
15083.0,1,Churné,0.6016787513667641,1,Risque churn,2 - Risque moyen,65,1,88.2,88.2,5,65,0,0.0,Prometteurs,0
12888.0,1,Churné,0.3129360859648434,0,Va rester,3 - Risque faible,23,2,354.12,177.06,4,64,2,1.0,Potentiellement Fidèles,0
13720.0,0,Actif,0.3398118781204721,0,Va rester,3 - Risque faible,47,2,432.1,216.05,26,63,0,0.0,Potentiellement Fidèles,0
16657.0,0,Actif,0.5396879159611955,1,Risque churn,2 - Risque moyen,63,1,242.55,242.55,65,63,0,0.0,Prometteurs,0
16162.0,1,Churné,0.6008352508922986,1,Risque churn,2 - Risque moyen,61,1,37.4,37.4,2,61,0,0.0,Prometteurs,0
13525.0,0,Actif,0.5878578922960462,1,Risque churn,2 - Risque moyen,57,1,282.88,282.88,2,57,0,0.0,Prometteurs,0
15230.0,1,Churné,0.3482168695874899,0,Va rester,3 - Risque faible,48,2,429.6,214.8,23,49,0,0.0,Potentiellement Fidèles,0
16617.0,1,Churné,0.5724710853365177,1,Risque churn,2 - Risque moyen,44,1,151.85,151.85,5,44,0,0.0,Prometteurs,0
16587.0,1,Churné,0.5588732594325662,1,Risque churn,2 - Risque moyen,41,1,225.15,225.15,13,41,0,0.0,Prometteurs,0
17893.0,1,Churné,0.5515040585041269,1,Risque churn,2 - Risque moyen,34,1,112.25,112.25,15,34,0,0.0,Prometteurs,0
14393.0,1,Churné,0.5528739245475229,1,Risque churn,2 - Risque moyen,27,1,67.95,67.95,5,27,0,0.0,Nouveaux Clients,0
15063.0,1,Churné,0.5363188448439701,1,Risque churn,2 - Risque moyen,22,1,370.8,370.8,5,22,0,0.0,Nouveaux Clients,0
17489.0,0,Actif,0.5301896596795038,1,Risque churn,2 - Risque moyen,21,1,208.56,208.56,16,21,0,0.0,Nouveaux Clients,0
13235.0,1,Churné,0.4351339936741848,0,Va rester,2 - Risque moyen,21,1,1031.07,1031.07,53,21,1,1.0,Nouveaux Clients,0
16116.0,1,Churné,0.46492151833251244,0,Va rester,2 - Risque moyen,20,1,612.78,612.78,34,20,1,1.0,Nouveaux Clients,0
16184.0,0,Actif,0.5373013536731693,1,Risque churn,2 - Risque moyen,20,1,148.22,148.22,9,20,0,0.0,Nouveaux Clients,0
15907.0,0,Actif,0.4983624380432131,0,Va rester,2 - Risque moyen,19,1,251.18,251.18,46,19,0,0.0,Nouveaux Clients,0
14689.0,1,Churné,0.5307948513185025,1,Risque churn,2 - Risque moyen,17,1,112.8,112.8,13,17,0,0.0,Nouveaux Clients,0
16647.0,0,Actif,0.30413807411828536,0,Va rester,3 - Risque faible,13,3,455.59,151.86,25,353,0,0.0,Potentiellement Fidèles,2
13627.0,0,Actif,0.22977002620882506,0,Va rester,3 - Risque faible,13,4,1213.35,303.34,76,449,1,0.25,Champions,2
13450.0,0,Actif,0.19402688362343665,0,Va rester,3 - Risque faible,13,9,2754.86,306.1,47,412,1,0.1111,Champions,0
18075.0,0,Actif,0.12011800909266218,0,Va rester,3 - Risque faible,13,16,4442.26,277.64,139,307,10,0.625,Champions,3
16782.0,0,Actif,0.012383494935585992,0,Va rester,3 - Risque faible,13,32,9506.81,297.09,565,539,10,0.3125,Champions,3
16463.0,0,Actif,0.4791309152429449,0,Va rester,2 - Risque moyen,13,1,319.37,319.37,19,13,1,1.0,Nouveaux Clients,0
15791.0,0,Actif,0.20185801816492174,0,Va rester,3 - Risque faible,13,4,3218.89,804.72,112,450,3,0.75,Champions,3
16966.0,0,Actif,0.28999767340387383,0,Va rester,3 - Risque faible,6,3,1154.4,384.8,8,49,0,0.0,Potentiellement Fidèles,0
14825.0,0,Actif,0.0965922272129296,0,Va rester,3 - Risque faible,13,17,3724.04,219.06,170,421,3,0.1765,Champions,3
14292.0,0,Actif,0.16504828767523716,0,Va rester,3 - Risque faible,13,9,5479.53,608.84,98,439,8,0.8889,Champions,3
15809.0,0,Actif,0.24777842667964062,0,Va rester,3 - Risque faible,13,5,1141.98,228.4,45,344,1,0.2,Champions,0
14551.0,0,Actif,0.210512676026632,0,Va rester,3 - Risque faible,13,6,819.24,136.54,68,490,2,0.3333,Champions,2
15955.0,0,Actif,0.13580630395657997,0,Va rester,3 - Risque faible,12,11,5687.72,517.07,130,463,1,0.0909,Champions,3
15856.0,0,Actif,0.0340238479795012,0,Va rester,3 - Risque faible,12,33,24772.24,750.67,231,545,3,0.0909,Champions,3
17644.0,0,Actif,0.13613138530557395,0,Va rester,3 - Risque faible,12,12,4054.73,337.89,117,470,5,0.4167,Champions,3
17591.0,0,Actif,0.19540441091708513,0,Va rester,3 - Risque faible,12,6,2200.27,366.71,93,500,1,0.1667,Champions,3
13972.0,0,Actif,0.5240831803456057,1,Risque churn,2 - Risque moyen,10,1,145.9,145.9,9,10,0,0.0,Nouveaux Clients,0
14546.0,0,Actif,0.07814136192988666,0,Va rester,3 - Risque faible,10,8,3494.69,436.84,314,542,6,0.75,Champions,3
13668.0,0,Actif,0.04151243782907819,0,Va rester,3 - Risque faible,10,25,10484.42,419.38,298,537,7,0.28,Champions,3
15292.0,1,Churné,0.5090493023233974,1,Risque churn,2 - Risque moyen,10,1,180.94,180.94,24,10,0,0.0,Nouveaux Clients,0
15705.0,1,Churné,0.5269468267855736,1,Risque churn,2 - Risque moyen,10,1,143.1,143.1,6,10,0,0.0,Nouveaux Clients,0
16722.0,0,Actif,0.11664616212081771,0,Va rester,3 - Risque faible,9,14,6221.53,444.4,120,545,3,0.2143,Champions,3
13546.0,0,Actif,0.2685028420216013,0,Va rester,3 - Risque faible,9,3,653.31,217.77,58,233,0,0.0,Potentiellement Fidèles,0
12901.0,0,Actif,0.23517697957895692,0,Va rester,3 - Risque faible,9,11,7785.56,707.78,21,79,3,0.2727,Champions,0
15734.0,0,Actif,0.298395519681296,0,Va rester,3 - Risque faible,9,3,1502.5,500.83,22,356,0,0.0,Potentiellement Fidèles,2
13737.0,1,Churné,0.4978372811990327,0,Va rester,2 - Risque moyen,9,1,339.6,339.6,29,9,0,0.0,Nouveaux Clients,0
17450.0,0,Actif,0.15202823008488334,0,Va rester,3 - Risque faible,1,19,108182.56,5693.82,95,247,3,0.1579,Champions,1
13213.0,0,Actif,0.16052206220625267,0,Va rester,3 - Risque faible,8,8,2746.22,343.28,129,377,2,0.25,Champions,3
14163.0,0,Actif,0.29501988625898645,0,Va rester,3 - Risque faible,8,3,898.5,299.5,26,271,0,0.0,Potentiellement Fidèles,0
14083.0,0,Actif,0.18516525092519892,0,Va rester,3 - Risque faible,8,7,878.3,125.47,96,530,0,0.0,Champions,2
13317.0,0,Actif,0.08488124091802067,0,Va rester,3 - Risque faible,7,18,5526.39,307.02,181,535,10,0.5556,Champions,3
12924.0,0,Actif,0.17464309892845725,0,Va rester,3 - Risque faible,7,11,2190.97,199.18,45,539,2,0.1818,Champions,3
15203.0,0,Actif,0.13166501705809744,0,Va rester,3 - Risque faible,7,11,3265.28,296.84,126,540,0,0.0,Champions,3
16448.0,1,Churné,0.33322105965711696,0,Va rester,3 - Risque faible,7,2,367.87,183.94,45,280,0,0.0,Potentiellement Fidèles,2
17550.0,1,Churné,0.09911816120839295,0,Va rester,3 - Risque faible,6,9,2547.64,283.07,250,479,1,0.1111,Champions,3
15241.0,0,Actif,0.1813724509102799,0,Va rester,3 - Risque faible,1,6,2259.12,376.52,95,463,1,0.1667,Champions,3
13015.0,0,Actif,0.1098004467440637,0,Va rester,3 - Risque faible,6,10,5003.18,500.32,202,412,3,0.3,Champions,3
13135.0,1,Churné,0.42305370060115643,0,Va rester,2 - Risque moyen,5,2,3371.45,1685.73,18,300,0,0.0,Potentiellement Fidèles,2
17345.0,0,Actif,0.15108385007217828,0,Va rester,3 - Risque faible,5,8,1195.27,149.41,128,547,2,0.25,Champions,3
12748.0,0,Actif,9.707268894720381e-08,0,Va rester,3 - Risque faible,1,213,32430.44,152.26,1645,544,18,0.0845,Champions,1
16726.0,0,Actif,0.188002680548676,0,Va rester,3 - Risque faible,5,6,1501.58,250.26,117,220,0,0.0,Champions,0
13018.0,0,Actif,0.05778743330608029,0,Va rester,3 - Risque faible,5,18,6159.42,342.19,285,457,2,0.1111,Champions,3
13232.0,0,Actif,0.2308404087105489,0,Va rester,3 - Risque faible,5,3,691.9,230.63,99,52,0,0.0,Potentiellement Fidèles,0
15402.0,0,Actif,0.2160626425757469,0,Va rester,3 - Risque faible,5,5,1644.76,328.95,72,400,1,0.2,Champions,0
14560.0,0,Actif,0.07422122290095434,0,Va rester,3 - Risque faible,5,31,5108.26,164.78,51,546,1,0.0323,Champions,3
16034.0,1,Churné,0.2298584491393591,0,Va rester,3 - Risque faible,5,6,928.72,154.79,43,218,1,0.1667,Champions,0
16444.0,0,Actif,0.09469453348973568,0,Va rester,3 - Risque faible,3,15,3241.99,216.13,188,434,3,0.2,Champions,3
16889.0,1,Churné,0.1530817515970743,0,Va rester,3 - Risque faible,3,6,2530.9,421.82,163,374,0,0.0,Champions,3
15547.0,0,Actif,0.029181295978234524,0,Va rester,3 - Risque faible,3,19,7604.08,400.21,449,542,2,0.1053,Champions,3
16558.0,0,Actif,0.03880468143118383,0,Va rester,3 - Risque faible,1,28,8985.6,320.91,273,545,8,0.2857,Champions,3
16470.0,0,Actif,0.09771807245037653,0,Va rester,3 - Risque faible,1,9,2041.87,226.87,240,537,1,0.1111,Champions,3
16483.0,1,Churné,0.5030455681638759,1,Risque churn,2 - Risque moyen,1,1,139.35,139.35,19,1,0,0.0,Nouveaux Clients,0
13398.0,1,Churné,0.3330072009961364,0,Va rester,3 - Risque faible,1,2,670.34,335.17,37,257,0,0.0,Potentiellement Fidèles,2
17454.0,1,Churné,0.14830356724267071,0,Va rester,3 - Risque faible,1,10,1547.94,154.79,98,502,1,0.1,Champions,3
13571.0,0,Actif,0.0823778848707056,0,Va rester,3 - Risque faible,1,17,2846.82,167.46,180,540,0,0.0,Champions,3
18204.0,0,Actif,0.42974896006837127,0,Va rester,2 - Risque moyen,1,1,549.43,549.43,84,1,0,0.0,Nouveaux Clients,0
15998.0,0,Actif,0.03272689895753085,0,Va rester,3 - Risque faible,71,13,7000.59,538.51,596,547,4,0.3077,Champions,3
15061.0,0,Actif,0.0014648016704920603,0,Va rester,3 - Risque faible,20,108,114007.3,1055.62,116,547,9,0.0833,Champions,1
13526.0,1,Churné,0.8672566251198021,1,Risque churn,1 - Risque élevé,547,2,1182.0,591.0,29,547,2,1.0,En danger,2
15051.0,0,Actif,0.366946847307219,0,Va rester,3 - Risque faible,188,6,2543.55,423.93,113,547,1,0.1667,Fidèles,2
13110.0,0,Actif,0.19732828259234272,0,Va rester,3 - Risque faible,66,8,2201.29,275.16,128,547,2,0.25,Champions,3
15485.0,0,Actif,0.3753410950215357,0,Va rester,3 - Risque faible,145,6,4475.14,745.86,56,547,1,0.1667,Fidèles,2
14135.0,0,Actif,0.11938238339985703,0,Va rester,3 - Risque faible,29,17,7074.87,416.17,111,546,1,0.0588,Champions,3
13777.0,0,Actif,0.04093767291273032,0,Va rester,3 - Risque faible,16,47,40417.91,859.96,44,546,9,0.1915,Champions,3
17087.0,1,Churné,0.9496264861584516,1,Risque churn,1 - Risque élevé,546,1,221.53,221.53,12,546,0,0.0,Perdus,2
16550.0,0,Actif,0.0935366539879372,0,Va rester,3 - Risque faible,44,15,8175.07,545.0,233,546,9,0.6,Champions,3
14425.0,1,Churné,0.5670320906472565,1,Risque churn,2 - Risque moyen,243,3,661.39,220.46,35,546,2,0.6667,Sur le point de Partir,2
15353.0,1,Churné,0.12721192549010768,0,Va rester,3 - Risque faible,63,7,3175.95,453.71,274,546,1,0.1429,Champions,3
15542.0,1,Churné,0.5127764524784193,1,Risque churn,2 - Risque moyen,321,3,918.45,306.15,212,546,1,0.3333,En danger,2
17377.0,0,Actif,0.006943046004728393,0,Va rester,3 - Risque faible,64,65,15816.11,243.32,428,546,13,0.2,Champions,3
16797.0,1,Churné,0.24970434922033546,0,Va rester,3 - Risque faible,202,5,1827.77,365.55,289,546,4,0.8,En danger,3
14396.0,0,Actif,0.31809411915994845,0,Va rester,3 - Risque faible,180,6,1744.29,290.71,167,546,0,0.0,Fidèles,2
16200.0,0,Actif,0.2350404313146906,0,Va rester,3 - Risque faible,191,10,4562.83,456.28,241,546,1,0.1,Fidèles,3
14915.0,0,Actif,0.24241053648048966,0,Va rester,3 - Risque faible,86,10,1646.05,164.61,63,545,1,0.1,Champions,2
13931.0,0,Actif,0.17792546172316018,0,Va rester,3 - Risque faible,89,10,4398.06,439.81,177,545,0,0.0,Champions,3
14051.0,0,Actif,0.09224125276904294,0,Va rester,3 - Risque faible,22,25,12657.09,506.28,74,545,5,0.2,Champions,3
15179.0,0,Actif,0.1273768389213455,0,Va rester,3 - Risque faible,42,11,6740.09,612.74,190,545,3,0.2727,Champions,3
14159.0,0,Actif,0.06450134331218141,0,Va rester,3 - Risque faible,65,11,3897.09,354.28,428,545,2,0.1818,Champions,3
17940.0,0,Actif,0.24407203291831306,0,Va rester,3 - Risque faible,27,11,29748.69,2704.43,11,545,6,0.5455,Champions,3
17913.0,0,Actif,0.1979865719799921,0,Va rester,3 - Risque faible,164,13,3286.09,252.78,213,545,0,0.0,Fidèles,3
17764.0,0,Actif,0.2434334185467128,0,Va rester,3 - Risque faible,20,4,1066.79,266.7,76,545,0,0.0,Champions,2
15550.0,0,Actif,0.22500736738157726,0,Va rester,3 - Risque faible,110,9,1781.07,197.9,141,545,2,0.2222,Fidèles,3
16612.0,0,Actif,0.30744767610278567,0,Va rester,3 - Risque faible,120,6,2337.82,389.64,82,545,1,0.1667,Fidèles,2
14898.0,0,Actif,0.15072896159625424,0,Va rester,3 - Risque faible,49,12,2815.22,234.6,135,545,4,0.3333,Champions,3
17576.0,0,Actif,0.03327067178186644,0,Va rester,3 - Risque faible,23,31,6874.16,221.75,305,545,3,0.0968,Champions,3
17343.0,1,Churné,0.386523382662001,0,Va rester,3 - Risque faible,164,6,1259.94,209.99,61,545,0,0.0,Fidèles,2
17432.0,0,Actif,0.31793423651682023,0,Va rester,3 - Risque faible,194,7,1385.63,197.95,174,545,0,0.0,Fidèles,2
17160.0,0,Actif,0.11016161494947523,0,Va rester,3 - Risque faible,34,13,7896.2,607.4,184,544,1,0.0769,Champions,3
14723.0,0,Actif,0.2681802318146487,0,Va rester,3 - Risque faible,167,8,1405.76,175.72,180,544,0,0.0,Fidèles,2
15999.0,1,Churné,0.9522699483627962,1,Risque churn,1 - Risque élevé,544,1,20.4,20.4,1,544,0,0.0,Perdus,2
13807.0,1,Churné,0.505031668810655,1,Risque churn,2 - Risque moyen,176,3,534.8,178.27,24,544,1,0.3333,Besoin d'Attention,2
16710.0,0,Actif,0.027864907798354523,0,Va rester,3 - Risque faible,16,18,5503.69,305.76,496,544,1,0.0556,Champions,3
12970.0,1,Churné,0.23690272809851504,0,Va rester,3 - Risque faible,131,8,1096.53,137.07,181,544,0,0.0,Fidèles,3
14087.0,1,Churné,0.5283514542706212,1,Risque churn,2 - Risque moyen,213,2,651.8,325.9,126,544,1,0.5,Sur le point de Partir,2
13733.0,1,Churné,0.6261579660226965,1,Risque churn,2 - Risque moyen,219,2,487.03,243.52,28,544,1,0.5,Sur le point de Partir,2
18181.0,0,Actif,0.4273646846652409,0,Va rester,2 - Risque moyen,209,4,823.14,205.79,119,544,2,0.5,En danger,2
16593.0,0,Actif,0.3672891290129551,0,Va rester,3 - Risque faible,136,6,810.71,135.12,41,543,1,0.1667,Fidèles,2
12820.0,0,Actif,0.2944240517995843,0,Va rester,3 - Risque faible,135,8,1917.64,239.71,91,543,2,0.25,Fidèles,2
14867.0,0,Actif,0.1523622388763791,0,Va rester,3 - Risque faible,27,15,2855.92,190.39,66,543,3,0.2,Champions,3
12975.0,1,Churné,0.46709458449614216,0,Va rester,2 - Risque moyen,245,6,2100.09,350.02,92,542,2,0.3333,En danger,2
17150.0,1,Churné,0.4121626124809019,0,Va rester,2 - Risque moyen,185,6,1375.65,229.28,64,542,0,0.0,Fidèles,2
15571.0,0,Actif,0.14397426872696825,0,Va rester,3 - Risque faible,195,10,3401.2,340.12,410,542,0,0.0,Fidèles,3
17085.0,0,Actif,0.03562997141130885,0,Va rester,3 - Risque faible,59,27,7543.66,279.39,395,542,4,0.1481,Champions,3
13373.0,0,Actif,0.20467115343940157,0,Va rester,3 - Risque faible,85,4,5262.64,1315.66,222,542,0,0.0,Champions,3
15822.0,1,Churné,0.42902507643921756,0,Va rester,2 - Risque moyen,168,5,1394.79,278.96,34,542,2,0.4,Fidèles,2
14003.0,1,Churné,0.9476828912377662,1,Risque churn,1 - Risque élevé,541,1,209.41,209.41,16,541,0,0.0,Perdus,2
15115.0,0,Actif,0.9410603484789171,1,Risque churn,1 - Risque élevé,541,1,191.74,191.74,14,541,1,1.0,Perdus,2
16768.0,0,Actif,0.24653453866999725,0,Va rester,3 - Risque faible,80,7,1413.28,201.9,88,541,3,0.4286,Champions,3
17044.0,0,Actif,0.30514425796789363,0,Va rester,3 - Risque faible,183,11,11013.82,1001.26,91,541,3,0.2727,Fidèles,3
17990.0,1,Churné,0.2566712052151708,0,Va rester,3 - Risque faible,45,6,1527.61,254.6,40,541,1,0.1667,Champions,2
13382.0,1,Churné,0.30064550744029445,0,Va rester,3 - Risque faible,89,5,1387.58,277.52,74,540,0,0.0,Champions,2
18002.0,1,Churné,0.4664193889846281,0,Va rester,2 - Risque moyen,184,4,249.92,62.48,52,540,0,0.0,Fidèles,2
15079.0,1,Churné,0.14739490991597146,0,Va rester,3 - Risque faible,21,11,3767.35,342.49,119,540,6,0.5455,Champions,3
18271.0,1,Churné,0.8127281547960193,1,Risque churn,1 - Risque élevé,418,2,680.85,340.42,19,540,0,0.0,En danger,2
14290.0,0,Actif,0.38757093466895437,0,Va rester,3 - Risque faible,170,4,2979.47,744.87,59,540,6,1.5,Fidèles,3
17268.0,0,Actif,0.24613143524838962,0,Va rester,3 - Risque faible,52,9,1246.73,138.53,24,540,0,0.0,Champions,2
16805.0,0,Actif,0.33367688882336044,0,Va rester,3 - Risque faible,169,4,851.42,212.86,181,540,0,0.0,Fidèles,2
13204.0,1,Churné,0.9333473935586224,1,Risque churn,1 - Risque élevé,540,1,966.66,966.66,57,540,0,0.0,Perdus,2
13576.0,0,Actif,0.1159332275537183,0,Va rester,3 - Risque faible,28,17,7580.8,445.93,109,540,3,0.1765,Champions,3
15674.0,0,Actif,0.09763455024975687,0,Va rester,3 - Risque faible,22,12,5881.29,490.11,219,540,5,0.4167,Champions,3
13114.0,1,Churné,0.9469854074639603,1,Risque churn,1 - Risque élevé,539,1,234.38,234.38,16,539,0,0.0,Perdus,2
13768.0,1,Churné,0.8213511460609074,1,Risque churn,1 - Risque élevé,535,2,875.97,437.99,30,539,6,3.0,En danger,2
16912.0,0,Actif,0.16726136954509765,0,Va rester,3 - Risque faible,16,9,3070.59,341.18,95,539,2,0.2222,Champions,3
15302.0,1,Churné,0.9393877344519121,1,Risque churn,1 - Risque élevé,539,1,308.0,308.0,15,539,1,1.0,Perdus,2
17184.0,1,Churné,0.7880009882638412,1,Risque churn,1 - Risque élevé,378,2,198.41,99.21,14,539,0,0.0,En danger,2
13825.0,1,Churné,0.8072953182727799,1,Risque churn,1 - Risque élevé,430,2,255.59,127.8,38,539,0,0.0,En danger,2
15858.0,0,Actif,0.15584841371290944,0,Va rester,3 - Risque faible,98,10,3337.74,333.77,231,538,2,0.2,Fidèles,3
15085.0,1,Churné,0.9472670368122763,1,Risque churn,1 - Risque élevé,538,1,347.54,347.54,9,538,0,0.0,Perdus,2
15889.0,0,Actif,0.2533475090248376,0,Va rester,3 - Risque faible,178,7,1657.33,236.76,237,538,1,0.1429,Fidèles,3
16901.0,1,Churné,0.945598695109291,1,Risque churn,1 - Risque élevé,538,1,204.26,204.26,23,538,0,0.0,Perdus,2
13542.0,1,Churné,0.2612920344636342,0,Va rester,3 - Risque faible,185,17,4006.17,235.66,98,538,1,0.0588,Fidèles,3
14702.0,0,Actif,0.10436897541578388,0,Va rester,3 - Risque faible,90,18,4684.23,260.23,240,538,2,0.1111,Champions,3
14519.0,1,Churné,0.8458447810804194,1,Risque churn,1 - Risque élevé,492,2,206.09,103.05,38,537,0,0.0,En danger,2
